ROWKEY,COMMCONTENT
112737,整体感觉很不错，场馆挺大的，孩子玩的也很高兴。唯一感到遗憾的是，坐公交车去游玩，太失败了，交通不方便，车少人多，带着孩子，根本挤不上车。本来四五十分钟的车程，愣是四个多小时才回来。？？建议其他朋友要是去的话，最好开车去！
112738,同程网工作人员紧挨买票点，取票方便，基本没排队。里面温度比较低，避免了游玩时在外面暴晒。很舒服，适合全家出行
112739,确实不错，风景优美，地势险要，一夫当关，万夫莫开，不愧为中华第一“崮”，但冰宫音调了些，可不参观。
112740,交通挺方便，大河东客服中心门口个体导游太多，我们当时请了一位，说好陪游全程，但是后来没陪我们到仰口，建议自己游玩
112741,清明节去时有点早了，大部分花还没有开，再晚点去的话大部分花应该都开了
112742,好，食物有些贵，人也多
112743,景点挺棒的，值得一去！
112744,景点非常棒，但景区人员要求很严格，必须要提前一个小时预定，早一分钟都不行哦
112745,太好玩啦，幸亏缆车停运，不然看不到美好风光！
112746,"同程网1元票超实惠,家庭自驾游，孩子很高兴，滑草、骑马、漂流、……玩了个遍。我们自带食物,野餐别有一番乐趣"
112747,泰山之行不错，领略泰山的大气，泰山顶上的吃不想大家想象的那样贵，25一碗的面超赞，79一位的自助餐很棒，风景不错。
112748,很好，去的植物馆，宝贝很兴奋，回家来还给大家讲述，超值的……等着下次的优惠
112749,玩一项排个队要排一个多小时，在太阳底下暴晒一天玩了五项，绿化不好。
112750,除了兑换门票时毫无秩序，其他方面都不错。
112751,比前两次改善很多！景区设施越来越健全，零售店也多了，丰富了。以前去需要带很多食物，因为吃饭不方便。这次同样带了很多，挺重。下次去就不用了。此外，附近的欧乐堡外新开了德克士快餐，以后就餐就更方便了
112752,还不错，比两年前好多了，有很多地方比较新颖，比如火烈鸟从来没看过很漂亮！
112753,给景区点赞。还是不错的。适合朋友一起出来玩。
112754,很好 ，水很清，很好玩，下次还要去
112755,已经去过两次了，可以作为烟台的一张城市名片，带小朋友来玩比较好，给孩子讲解一下，寓教于乐。周围环境也不错，可以一同逛逛。
112756,虽说名字是古商城，但是只是空余了架子，没有了很多的内涵，不如平遥古城。但是服务态度还是很好的，价格便宜，总体来说性价比可以。
112757,参观了地下酒窖，品尝了张裕葡萄酒，蛮有意思的一次行程
112758,很不错，历史悠久，很有封建特色，设施齐全，是古代中国的一个缩影。
112759,很方便，都不用换票，用二维码刷就能进了
112760,只去了千禧谷，足足用了一天，走的时候5点了，但是早上出发到达也10点多了。建议大家早点去，因为娱乐设施排好长队，让我想起了世博会的大长队，不过要好些些了！里面修得还不错，还在不断上新中，会给到你惊喜！
112761,很好，值得一游！期待再次光临。
112762,挺好的，动物表演好棒，值得期待
112763,空气清新怡人，景区整洁干净<LSY>
112764,通票，买一送一确实比门市便宜一半，但是植物园很差，基本上没修建好就开放了，又是初春，该发芽的开花的统统光秃秃，里面可看的东西几乎没有，千禧谷还不错，值得游玩，森林公园居然还要买30元一位的电瓶车上去，超级不划算啊！
112765,环境不错，就是这个时候去水流有点小
112766,一般般，没有大连好！
112767,还行吧，没方特好玩，但是门票便宜啊。。
112768,学生票太值了，而且古城很漂亮
112769,鱼的种类挺多的！尤其是最后的海豚表演很好看！
112770,兖州兴隆文化园很有特色，规模宏大壮观。内部设施很有一观，特别是九层顶端佛家圣物更是难得一见，值得大家看一看。
112771,玩的开心，取票很方便，园区内买东西基本上都是平价
112772,同程给力，只要一元，女儿玩得挺开心！
112773,还不错，就是人也太多了，下次出去玩一定不要选择高峰期，里面卖的吃的太贵了
112774,地方不太好找，导航上没有，去的时候人不多，兑票也很容易，里面的映山红和郁金香开的正旺，很美很美。毛主席纪念馆是一大特色。有的地方正在建设，红木馆没有开放，唯一不方便的是洗刷间都关着。好在票价便宜，去逛逛还是不错的！
112775,给别人定的票，方便的同程网方便天下旅游人
112776,玩的很开心，很适合朋友或家庭一起去！
112777,太方便了取票！游玩很高兴！
112778,不错， 满意。
112779,值得一游，孩子玩的很开心。是个大晴天，看到彩虹了。
112780,本次旅行总体不错，23日下午3点左右从郑州出发，晚上8点20左右到达景区，提前订的票，换票坐船到达古城，总体服务不错！！！
112781,孩子看不够，下次有时候还会去的。
112782,游人很少，不如十年前热闹了
112783,在同程网上订票方便快捷。
112784,同程网上提前一天订票省15元真不错。蓬莱阁风景很好、古建筑也很多。景区太大，没有全逛完有点遗憾。
112785,"很好，几步一个池子，水上乐园看起来不错，可惜孩子小不敢玩，吃的自助餐，不错，品种繁多就是有点贵，休息区有电视供孩子们看动画消遣，没事可以睡上一觉,舒服。小网吧里电脑坏了近一半，没能玩。三楼健身区也很好，台球乒乓球，健身器材，挺不错"
112786,很好呀，景区取票很方便，景区很漂亮，
112787,景点管理欠佳，基本没有服务人员。因为不是节假日，游人很少。树德堂值得一游，其他两处就差的很多了。同程订票优惠五元，不错，感谢！
112788,还行挺好的，适合拍结婚照n
112789,从门票的图上了解到景区可以，但景区后没有体会到，因为主要景点已关闭。
112790,真心的不错，方便！还是直接买带索道的好，省事！
112791,去崂山公交车很实惠，就是修路不太好等车，里面农家卖的崂山大馒头很大，味道不错！
112792,作为休闲的去处还不错花钱不多开心取
112793,不错的呢，在同程网上买了优惠的票，也很方便的！
112794,非常值得一玩，见到了几乎自己可以想起来的动物，非常棒，强烈推荐！！！
112795,好，看到了大自然的美
112796,还挺不错，就是人多，到处排队，我觉得门票还是值得的！
112797,带孩子去玩的好去处，没想到国庆假期最后一天，人竟然不算多。唯一遗憾的是水上乐园是凉水，没法玩，暑假去时还是温水。
112798,第一次使用同程网，很好用，而且很经济。
112799,带孩子去的，刚从出口出来，说:妈妈我想还去玩，回家的路上说了很多遍。挺好的。
112800,不错，人很多，服务很周到。。
112801,你能感受最后一个项目，漂流，把手机淹了的感觉么？
112802,云瀑洞天，置身其中你会不由自主的全身心放松，静逸的环境（周一自己游玩，没见几个游人），蛙鸣鸟叫，纯朴热情的景区工作人员。<LSY> 入园不久你就会感慨造物主的伟大、自然的神奇，登到最高峰，这样的感觉更加的明显。<LSY> 唯一美中不足的是，5.24还是旱季，水库正修建，没有多少水，这使景色减分不少。
112803,一元的海狮表演是骗人的，千万别买。
112804,整体感觉还行，特别是滑草挺好玩，就是票务人员不知道搞什么，取个票换了三个地，从窗口换到门口，再从门口换到窗口，耍着大家玩呢……买票买了一个多小时，每次都是排到我们的时候就换地，而且没有工作人员维持秩序，大家一窝蜂的往上挤，真无语，假期第一天的好心情都被破坏了……
112805,同程真不错 地方也不错 还方便 买票都不排队
112806,景色很好。大家都很满意.可以再来。
112807,不错，风景很好。去以前看过点评，所有景点都看到了。
112808,环境不错 水质也好 园内服务很到位 只是休息室不能算是免费 必须要买一身衣服才能上去 总体看还不错
112809,棒棒的，很美^ω^打算再去一次
112810,整体上还可以，就是路不太好走，导航导到荒郊野外遇到集市了
112811,已经是第二次来刘公岛了 看到了萌哒哒的熊猫 喜欢面朝大海的感觉
112812,取票让直接进，进入让去取票，人很多，好不容易排上队来回折腾，不满意，也不值这个价，走好远才开始有动物，动物和动物间也离得很远，种类也不多，人却很多
